cldCvr,dewPt,feelsLike,postal_code,precip,relHum,snowfall,spcHum,temp,timestamp,wetBulb,windSpd
92.0,33.3,53.2,10019,0.0,44.1,0,3.94,54.6,2014-04-11T00:00:00-04:00,45.9,6.0
49.0,32.6,53.8,10019,0.0,43.5,0,3.84,54.3,2014-04-11T01:00:00-04:00,45.6,4.2
100.0,33.6,53.7,10019,0.0,45.2,0,3.99,54.3,2014-04-11T02:00:00-04:00,45.8,4.2
73.0,35.4,53.7,10019,0.0,49.9,0,4.31,53.7,2014-04-11T03:00:00-04:00,45.9,2.7
71.0,36.9,52.6,10019,0.0,55.0,0,4.58,52.6,2014-04-11T04:00:00-04:00,45.7,2.3
74.0,37.4,52.3,10019,0.0,56.7,0,4.66,52.3,2014-04-11T05:00:00-04:00,45.7,2.5
83.0,38.6,51.9,10019,0.0,60.3,0,4.88,51.9,2014-04-11T06:00:00-04:00,45.8,2.7
85.0,39.0,53.2,10019,0.0,58.4,0,4.95,53.2,2014-04-11T07:00:00-04:00,46.7,2.7
96.0,39.3,56.0,10019,0.0,53.4,0,5.01,56.0,2014-04-11T08:00:00-04:00,48.3,3.9
97.0,40.4,57.4,10019,0.0,52.8,0,5.22,57.4,2014-04-11T09:00:00-04:00,49.4,2.5
83.0,40.5,61.5,10019,0.0,45.9,0,5.25,61.5,2014-04-11T10:00:00-04:00,51.6,5.7
83.0,40.6,65.1,10019,0.0,40.7,0,5.28,65.1,2014-04-11T11:00:00-04:00,53.5,6.8
91.0,42.3,69.3,10019,0.0,37.5,0,5.63,69.3,2014-04-11T12:00:00-04:00,56.2,4.9
51.0,44.8,69.6,10019,0.0,40.8,0,6.2,69.6,2014-04-11T13:00:00-04:00,57.0,8.3
86.0,45.2,75.6,10019,0.0,35.7,0,6.3,74.0,2014-04-11T14:00:00-04:00,59.3,7.0
84.0,43.7,75.0,10019,0.0,35.3,0,5.95,72.7,2014-04-11T15:00:00-04:00,58.2,7.6
89.0,42.1,72.2,10019,0.0,33.8,0,5.61,72.2,2014-04-11T16:00:00-04:00,57.6,8.2
93.0,43.2,68.7,10019,0.0,39.6,0,5.85,68.7,2014-04-11T17:00:00-04:00,56.1,5.3
97.0,46.4,65.1,10019,0.0,50.6,0,6.59,65.1,2014-04-11T18:00:00-04:00,55.4,2.8
88.0,48.3,66.4,10019,0.0,52.1,0,7.09,66.4,2014-04-11T19:00:00-04:00,56.7,5.9
87.0,49.3,63.4,10019,0.0,60.1,0,7.37,63.4,2014-04-11T20:00:00-04:00,55.7,4.4
61.0,49.4,62.1,10019,0.0,63.0,0,7.37,62.1,2014-04-11T21:00:00-04:00,55.1,4.2
82.0,49.5,61.8,10019,0.0,64.0,0,7.42,61.8,2014-04-11T22:00:00-04:00,55.1,3.8
100.0,50.5,59.9,10019,0.0,71.0,0,7.71,59.9,2014-04-11T23:00:00-04:00,54.7,3.0
92.0,51.0,59.1,10019,0.0,74.4,0,7.82,59.1,2014-04-12T00:00:00-04:00,54.6,1.4
77.0,50.7,57.6,10019,0.0,77.6,0,7.74,57.6,2014-04-12T01:00:00-04:00,53.8,3.7
71.0,49.9,57.0,10019,0.0,77.0,0,7.51,57.0,2014-04-12T02:00:00-04:00,53.1,2.7
60.0,49.2,54.5,10019,0.0,79.8,0,7.31,55.3,2014-04-12T03:00:00-04:00,52.0,4.8
49.0,48.0,52.5,10019,0.0,80.4,0,7.0,53.9,2014-04-12T04:00:00-04:00,50.8,5.7
38.0,46.2,49.0,10019,0.0,83.5,0,6.54,51.1,2014-04-12T05:00:00-04:00,48.6,5.8
27.0,45.0,49.3,10019,0.0,83.3,0,6.23,49.9,2014-04-12T06:00:00-04:00,47.4,3.2
17.0,44.9,49.2,10019,0.0,85.1,0,6.2,49.2,2014-04-12T07:00:00-04:00,47.1,2.1
6.0,45.9,51.7,10019,0.0,79.8,0,6.44,52.0,2014-04-12T08:00:00-04:00,48.9,3.2
8.0,44.4,55.5,10019,0.0,66.1,0,6.06,55.5,2014-04-12T09:00:00-04:00,50.0,3.1
11.0,41.7,60.6,10019,0.0,49.5,0,5.45,60.6,2014-04-12T10:00:00-04:00,51.5,1.5
13.0,36.5,64.8,10019,0.0,34.9,0,4.45,64.8,2014-04-12T11:00:00-04:00,52.5,1.8
13.0,34.8,66.6,10019,0.0,30.7,0,4.16,66.6,2014-04-12T12:00:00-04:00,53.2,2.6
14.0,34.1,69.4,10019,0.0,27.1,0,4.05,69.4,2014-04-12T13:00:00-04:00,54.8,4.9
71.0,31.6,70.2,10019,0.0,23.8,0,3.66,70.2,2014-04-12T14:00:00-04:00,55.0,5.3
13.0,31.9,71.3,10019,0.0,23.3,0,3.72,71.3,2014-04-12T15:00:00-04:00,55.7,5.6
13.0,33.4,69.3,10019,0.0,26.4,0,3.95,69.3,2014-04-12T16:00:00-04:00,54.6,4.3
12.0,33.0,67.6,10019,0.0,27.6,0,3.89,67.6,2014-04-12T17:00:00-04:00,53.6,5.7
13.0,35.3,66.2,10019,0.0,31.8,0,4.26,66.2,2014-04-12T18:00:00-04:00,53.0,10.3
13.0,35.9,62.7,10019,0.0,36.7,0,4.35,62.7,2014-04-12T19:00:00-04:00,51.2,10.5
14.0,36.3,57.7,10019,0.0,44.6,0,4.42,57.7,2014-04-12T20:00:00-04:00,48.4,9.1
18.0,37.5,57.6,10019,0.0,46.9,0,4.64,57.6,2014-04-12T21:00:00-04:00,48.7,6.6
22.0,36.6,57.1,10019,0.0,46.2,0,4.48,57.1,2014-04-12T22:00:00-04:00,48.2,6.1
26.0,35.7,56.1,10019,0.0,46.0,0,4.31,56.1,2014-04-12T23:00:00-04:00,47.4,3.3
28.0,37.7,54.9,10019,0.0,52.1,0,4.67,54.9,2014-04-13T00:00:00-04:00,47.2,3.3
31.0,35.9,53.8,10019,0.0,50.6,0,4.36,53.8,2014-04-13T01:00:00-04:00,46.1,3.3
33.0,37.1,52.1,10019,0.0,56.3,0,4.56,52.1,2014-04-13T02:00:00-04:00,45.5,2.4
38.0,37.9,51.0,10019,0.0,60.6,0,4.71,51.0,2014-04-13T03:00:00-04:00,45.2,1.4
43.0,38.9,49.8,10019,0.0,66.2,0,4.91,49.8,2014-04-13T04:00:00-04:00,44.8,1.3
48.0,39.7,50.9,10019,0.0,65.4,0,5.06,50.9,2014-04-13T05:00:00-04:00,45.7,1.2
58.0,41.8,49.4,10019,0.0,74.9,0,5.5,49.4,2014-04-13T06:00:00-04:00,45.8,1.8
92.0,43.7,51.6,10019,0.0,74.2,0,5.91,51.6,2014-04-13T07:00:00-04:00,47.7,0.3
92.0,47.5,53.5,10019,0.0,77.9,0,6.84,54.3,2014-04-13T08:00:00-04:00,50.7,4.4
94.0,51.0,57.0,10019,0.0,80.6,0,7.81,57.0,2014-04-13T09:00:00-04:00,53.7,6.7
60.0,52.6,59.6,10019,0.0,77.4,0,8.26,59.6,2014-04-13T10:00:00-04:00,55.6,6.4
81.0,53.6,62.3,10019,0.0,73.1,0,8.61,62.3,2014-04-13T11:00:00-04:00,57.3,5.8
43.0,54.0,67.4,10019,0.0,62.1,0,8.74,67.4,2014-04-13T12:00:00-04:00,59.7,4.0
60.0,53.6,76.0,10019,0.0,55.2,0,8.63,70.5,2014-04-13T13:00:00-04:00,60.7,4.4
44.0,53.4,76.4,10019,0.0,49.9,0,8.55,73.2,2014-04-13T14:00:00-04:00,61.8,6.5
80.0,52.8,76.6,10019,0.0,47.5,0,8.37,74.0,2014-04-13T15:00:00-04:00,61.9,7.4
23.0,51.0,77.3,10019,0.0,41.3,0,7.85,76.3,2014-04-13T16:00:00-04:00,62.2,7.8
48.0,51.2,77.3,10019,0.0,41.7,0,7.9,76.2,2014-04-13T17:00:00-04:00,62.2,9.2
55.0,52.6,76.6,10019,0.0,46.9,0,8.31,74.1,2014-04-13T18:00:00-04:00,61.8,8.6
53.0,52.0,76.0,10019,0.0,49.5,0,8.15,71.9,2014-04-13T19:00:00-04:00,60.7,9.0
39.0,51.9,68.5,10019,0.0,55.3,0,8.1,68.5,2014-04-13T20:00:00-04:00,59.1,7.8
47.0,51.6,66.7,10019,0.0,58.3,0,8.0,66.7,2014-04-13T21:00:00-04:00,58.2,8.1
36.0,52.0,64.7,10019,0.0,63.4,0,8.14,64.7,2014-04-13T22:00:00-04:00,57.5,6.5
38.0,53.8,64.3,10019,0.0,68.5,0,8.68,64.3,2014-04-13T23:00:00-04:00,58.2,6.8
48.0,53.8,63.6,10019,0.0,70.6,0,8.7,63.6,2014-04-14T00:00:00-04:00,57.9,6.8
59.0,54.3,62.7,10019,0.0,74.1,0,8.85,62.7,2014-04-14T01:00:00-04:00,57.8,5.6
18.0,54.5,61.6,10019,0.0,77.3,0,8.91,61.6,2014-04-14T02:00:00-04:00,57.4,4.9
27.0,55.0,61.2,10019,0.0,80.2,0,9.1,61.2,2014-04-14T03:00:00-04:00,57.6,4.3
36.0,55.0,59.8,10019,0.0,84.3,0,9.1,59.8,2014-04-14T04:00:00-04:00,57.0,3.5
47.0,54.8,59.5,10019,0.0,84.4,0,9.03,59.5,2014-04-14T05:00:00-04:00,56.7,3.1
52.0,54.4,59.1,10019,0.0,84.4,0,8.9,59.1,2014-04-14T06:00:00-04:00,56.4,4.0
15.0,54.4,59.4,10019,0.0,83.4,0,8.88,59.4,2014-04-14T07:00:00-04:00,56.5,5.0
42.0,55.0,63.1,10019,0.0,75.0,0,9.1,63.1,2014-04-14T08:00:00-04:00,58.4,8.0
56.0,55.3,65.0,10019,0.0,70.9,0,9.19,65.0,2014-04-14T09:00:00-04:00,59.3,8.3
82.0,55.6,66.3,10019,0.0,68.4,0,9.29,66.3,2014-04-14T10:00:00-04:00,60.0,9.3
65.0,57.1,76.1,10019,0.0,62.4,0,9.81,70.5,2014-04-14T11:00:00-04:00,62.4,8.9
33.0,56.8,76.6,10019,0.0,56.8,0,9.73,73.0,2014-04-14T12:00:00-04:00,63.3,10.7
65.0,54.0,76.1,10019,0.0,54.6,0,8.79,71.2,2014-04-14T13:00:00-04:00,61.2,11.7
43.0,53.8,76.3,10019,0.0,51.4,0,8.71,72.7,2014-04-14T14:00:00-04:00,61.7,10.0
48.0,53.5,77.1,10019,0.0,47.2,0,8.63,75.0,2014-04-14T15:00:00-04:00,62.5,9.7
56.0,53.0,76.5,10019,0.0,48.7,0,8.46,73.4,2014-04-14T16:00:00-04:00,61.7,10.8
53.0,52.7,75.9,10019,0.0,52.4,0,8.37,71.0,2014-04-14T17:00:00-04:00,60.5,11.1
58.0,52.6,68.8,10019,0.0,56.3,0,8.36,68.8,2014-04-14T18:00:00-04:00,59.5,11.5
30.0,52.9,64.9,10019,0.0,65.0,0,8.45,64.9,2014-04-14T19:00:00-04:00,58.0,11.1
70.0,52.7,63.3,10019,0.0,68.2,0,8.37,63.3,2014-04-14T20:00:00-04:00,57.2,9.3
81.0,53.4,62.2,10019,0.0,72.7,0,8.59,62.2,2014-04-14T21:00:00-04:00,57.1,8.9
69.0,53.7,61.9,10019,0.0,74.5,0,8.7,61.9,2014-04-14T22:00:00-04:00,57.1,9.8
53.0,53.9,61.7,10019,0.0,75.5,0,8.76,61.7,2014-04-14T23:00:00-04:00,57.2,8.9
75.0,55.2,60.0,10019,0.0,84.0,0,9.2,60.0,2014-04-15T00:00:00-04:00,57.2,6.4
95.0,54.8,59.0,10019,0.0,86.1,0,9.07,59.0,2014-04-15T01:00:00-04:00,56.5,5.6
100.0,55.2,59.3,10019,0.0,86.1,0,9.2,59.3,2014-04-15T02:00:00-04:00,56.9,4.9
100.0,54.4,58.4,10019,0.0,86.7,0,8.95,58.4,2014-04-15T03:00:00-04:00,56.1,7.1
91.0,55.8,59.5,10019,0.0,87.6,0,9.4,59.5,2014-04-15T04:00:00-04:00,57.3,7.6
85.0,56.2,58.8,10019,0.03,91.0,0,9.55,58.8,2014-04-15T05:00:00-04:00,57.2,9.4
94.0,56.6,58.8,10019,0.02,92.6,0,9.71,58.8,2014-04-15T06:00:00-04:00,57.5,8.4
83.0,56.8,59.3,10019,0.02,91.6,0,9.81,59.3,2014-04-15T07:00:00-04:00,57.8,12.2
71.0,57.4,59.6,10019,0.0,92.2,0,10.0,59.6,2014-04-15T08:00:00-04:00,58.3,11.9
88.0,58.6,60.4,10019,0.0,94.0,0,10.47,60.4,2014-04-15T09:00:00-04:00,59.3,13.0
93.0,58.0,59.7,10019,0.01,94.1,0,10.25,59.7,2014-04-15T10:00:00-04:00,58.7,11.9
91.0,58.3,59.9,10019,0.02,94.3,0,10.35,59.9,2014-04-15T11:00:00-04:00,58.9,13.4
91.0,58.4,59.4,10019,0.03,96.5,0,10.41,59.4,2014-04-15T12:00:00-04:00,58.8,13.5
90.0,58.5,59.1,10019,0.04,97.9,0,10.47,59.1,2014-04-15T13:00:00-04:00,58.8,11.3
92.0,57.9,58.8,10019,0.02,97.0,0,10.26,58.8,2014-04-15T14:00:00-04:00,58.3,13.1
89.0,58.2,59.8,10019,0.02,94.6,0,10.38,59.8,2014-04-15T15:00:00-04:00,58.8,8.0
88.0,58.2,60.3,10019,0.01,92.9,0,10.38,60.3,2014-04-15T16:00:00-04:00,59.0,8.5
90.0,56.5,58.2,10019,0.02,94.0,0,9.74,58.2,2014-04-15T17:00:00-04:00,57.2,5.1
94.0,47.1,45.5,10019,0.03,89.4,0,6.87,50.1,2014-04-15T18:00:00-04:00,48.6,12.4
78.0,43.9,40.0,10019,0.04,93.1,0,6.06,45.8,2014-04-15T19:00:00-04:00,44.8,12.2
89.0,41.1,37.0,10019,0.04,91.8,0,5.42,43.3,2014-04-15T20:00:00-04:00,42.2,11.9
96.0,37.7,33.3,10019,0.05,89.7,0,4.74,40.4,2014-04-15T21:00:00-04:00,39.2,12.2
99.0,35.7,30.0,10019,0.08,92.3,0,4.37,37.7,2014-04-15T22:00:00-04:00,36.8,11.7
100.0,33.6,27.9,10019,0.11,95.9,0,4.01,34.6,2014-04-15T23:00:00-04:00,34.2,8.2
99.0,32.2,26.3,10019,0.09,94.6,0,3.79,33.6,2014-04-16T00:00:00-04:00,33.0,8.8
82.0,31.7,25.4,10019,0.17,94.4,0,3.71,33.1,2014-04-16T01:00:00-04:00,32.6,9.5
96.0,30.5,27.4,10019,0.04,86.4,0,3.54,34.2,2014-04-16T02:00:00-04:00,32.8,8.2
100.0,27.6,26.5,10019,0.0,76.8,0,3.13,34.1,2014-04-16T03:00:00-04:00,31.7,9.6
100.0,25.5,25.2,10019,0.0,72.7,0,2.87,33.3,2014-04-16T04:00:00-04:00,30.6,10.4
20.0,22.4,24.2,10019,0.0,66.4,0,2.52,32.3,2014-04-16T05:00:00-04:00,29.2,9.8
19.0,20.6,21.5,10019,0.0,66.5,0,2.32,30.4,2014-04-16T06:00:00-04:00,27.4,10.3
18.0,19.2,22.7,10019,0.0,62.0,0,2.18,30.7,2014-04-16T07:00:00-04:00,27.3,8.9
17.0,19.2,23.3,10019,0.0,59.3,0,2.18,31.8,2014-04-16T08:00:00-04:00,28.1,10.3
12.0,19.0,24.2,10019,0.0,56.9,0,2.16,32.6,2014-04-16T09:00:00-04:00,28.7,10.4
8.0,19.4,26.7,10019,0.0,54.6,0,2.2,34.1,2014-04-16T10:00:00-04:00,29.8,9.3
1.0,19.6,30.3,10019,0.0,49.0,0,2.22,37.0,2014-04-16T11:00:00-04:00,31.9,9.3
1.0,19.7,33.5,10019,0.0,44.4,0,2.22,39.6,2014-04-16T12:00:00-04:00,33.8,9.4
1.0,19.3,36.1,10019,0.0,40.2,0,2.18,41.7,2014-04-16T13:00:00-04:00,35.2,9.4
1.0,18.3,38.6,10019,0.0,35.5,0,2.09,43.9,2014-04-16T14:00:00-04:00,36.6,9.5
1.0,18.0,40.3,10019,0.0,33.4,0,2.06,45.1,2014-04-16T15:00:00-04:00,37.5,9.2
1.0,17.4,42.3,10019,0.0,31.0,0,2.01,46.4,2014-04-16T16:00:00-04:00,38.4,8.2
1.0,18.1,43.5,10019,0.0,31.3,0,2.07,46.9,2014-04-16T17:00:00-04:00,38.8,6.9
1.0,17.2,43.4,10019,0.0,30.2,0,1.99,46.9,2014-04-16T18:00:00-04:00,38.8,7.1
1.0,17.7,42.3,10019,0.0,31.9,0,2.04,46.0,2014-04-16T19:00:00-04:00,38.2,7.2
1.0,17.0,41.5,10019,0.0,33.2,0,1.98,44.2,2014-04-16T20:00:00-04:00,36.8,4.8
1.0,17.1,40.7,10019,0.0,35.3,0,1.98,42.7,2014-04-16T21:00:00-04:00,35.7,3.7
1.0,16.7,38.0,10019,0.0,37.0,0,1.94,40.9,2014-04-16T22:00:00-04:00,34.4,4.5
100.0,17.3,36.9,10019,0.0,39.5,0,1.99,39.9,2014-04-16T23:00:00-04:00,33.7,4.4
4.0,17.0,35.6,10019,0.0,40.9,0,1.97,38.8,2014-04-17T00:00:00-04:00,32.9,4.3
7.0,19.0,35.1,10019,0.0,46.6,0,2.14,37.5,2014-04-17T01:00:00-04:00,32.2,3.4
10.0,19.5,33.6,10019,0.0,49.6,0,2.18,36.5,2014-04-17T02:00:00-04:00,31.6,3.7
12.0,19.4,32.8,10019,0.0,50.9,0,2.18,35.8,2014-04-17T03:00:00-04:00,31.1,3.7
13.0,20.5,31.7,10019,0.0,55.0,0,2.28,35.0,2014-04-17T04:00:00-04:00,30.7,3.9
9.0,22.0,32.2,10019,0.0,59.0,0,2.43,34.9,2014-04-17T05:00:00-04:00,30.9,3.3
13.0,22.8,31.0,10019,0.0,61.9,0,2.51,34.5,2014-04-17T06:00:00-04:00,30.8,3.9
17.0,23.7,30.4,10019,0.0,63.9,0,2.61,34.7,2014-04-17T07:00:00-04:00,31.1,4.8
21.0,21.3,31.6,10019,0.0,51.7,0,2.35,37.4,2014-04-17T08:00:00-04:00,32.5,7.7
25.0,20.7,34.2,10019,0.0,46.7,0,2.29,39.3,2014-04-17T09:00:00-04:00,33.8,7.3
29.0,23.8,36.4,10019,0.0,49.4,0,2.61,41.3,2014-04-17T10:00:00-04:00,35.6,7.5
33.0,25.7,39.1,10019,0.0,50.0,0,2.82,43.0,2014-04-17T11:00:00-04:00,37.1,6.5
31.0,24.8,41.5,10019,0.0,45.6,0,2.72,44.5,2014-04-17T12:00:00-04:00,38.0,5.4
28.0,26.2,43.5,10019,0.0,45.7,0,2.88,45.9,2014-04-17T13:00:00-04:00,39.1,4.9
16.0,28.4,44.0,10019,0.0,49.0,0,3.17,46.6,2014-04-17T14:00:00-04:00,40.0,5.4
26.0,30.3,43.3,10019,0.0,54.2,0,3.43,45.9,2014-04-17T15:00:00-04:00,40.0,5.1
36.0,30.0,42.6,10019,0.0,55.0,0,3.38,45.2,2014-04-17T16:00:00-04:00,39.5,5.0
67.0,29.6,43.4,10019,0.0,52.6,0,3.32,45.9,2014-04-17T17:00:00-04:00,39.8,5.0
55.0,29.7,42.7,10019,0.0,52.5,0,3.35,46.1,2014-04-17T18:00:00-04:00,40.0,6.6
44.0,31.1,41.0,10019,0.0,60.9,0,3.54,43.7,2014-04-17T19:00:00-04:00,38.8,4.7
32.0,31.3,38.9,10019,0.0,66.5,0,3.57,41.6,2014-04-17T20:00:00-04:00,37.6,4.3
40.0,31.9,39.5,10019,0.0,69.5,0,3.65,41.1,2014-04-17T21:00:00-04:00,37.5,3.1
37.0,32.3,38.6,10019,0.0,74.1,0,3.72,39.9,2014-04-17T22:00:00-04:00,36.9,2.8
40.0,31.7,36.2,10019,0.0,76.8,0,3.64,38.4,2014-04-17T23:00:00-04:00,35.8,3.2
47.0,29.8,34.7,10019,0.0,74.0,0,3.36,37.3,2014-04-18T00:00:00-04:00,34.5,3.5
44.0,28.9,35.9,10019,0.0,74.5,0,3.24,36.2,2014-04-18T01:00:00-04:00,33.5,1.9
46.0,30.2,35.2,10019,0.0,79.0,0,3.42,36.1,2014-04-18T02:00:00-04:00,33.9,2.2
52.0,29.8,32.1,10019,0.0,80.3,0,3.37,35.2,2014-04-18T03:00:00-04:00,33.2,3.8
56.0,29.1,32.1,10019,0.0,80.8,0,3.27,34.4,2014-04-18T04:00:00-04:00,32.4,2.9
61.0,28.3,31.4,10019,0.0,72.9,0,3.17,36.1,2014-04-18T05:00:00-04:00,33.3,5.6
67.0,27.6,31.9,10019,0.0,75.9,0,3.08,34.4,2014-04-18T06:00:00-04:00,32.0,3.1
72.0,27.4,33.2,10019,0.0,72.3,0,3.05,35.4,2014-04-18T07:00:00-04:00,32.6,3.0
16.0,28.4,34.3,10019,0.0,72.8,0,3.18,36.3,2014-04-18T08:00:00-04:00,33.4,2.8
36.0,27.8,36.3,10019,0.0,66.8,0,3.11,37.9,2014-04-18T09:00:00-04:00,34.3,2.8
41.0,28.5,36.4,10019,0.0,64.8,0,3.19,39.3,2014-04-18T10:00:00-04:00,35.4,4.1
59.0,29.4,39.5,10019,0.0,61.0,0,3.32,41.9,2014-04-18T11:00:00-04:00,37.2,4.0
70.0,29.2,42.7,10019,0.0,56.9,0,3.3,43.5,2014-04-18T12:00:00-04:00,38.2,2.6
81.0,30.1,43.9,10019,0.0,57.9,0,3.42,44.0,2014-04-18T13:00:00-04:00,38.7,2.2
85.0,31.1,45.5,10019,0.0,56.9,0,3.56,45.5,2014-04-18T14:00:00-04:00,39.9,1.3
73.0,30.6,46.4,10019,0.0,53.9,0,3.49,46.4,2014-04-18T15:00:00-04:00,40.3,1.0
77.0,31.1,47.7,10019,0.0,52.2,0,3.57,47.7,2014-04-18T16:00:00-04:00,41.3,1.9
76.0,31.5,47.6,10019,0.0,53.3,0,3.64,47.6,2014-04-18T17:00:00-04:00,41.3,2.3
66.0,31.9,44.8,10019,0.0,56.0,0,3.7,46.8,2014-04-18T18:00:00-04:00,40.9,4.5
84.0,32.9,42.9,10019,0.0,61.6,0,3.85,45.3,2014-04-18T19:00:00-04:00,40.3,4.6
86.0,33.7,41.1,10019,0.0,68.3,0,3.98,43.4,2014-04-18T20:00:00-04:00,39.4,4.2
96.0,33.8,39.5,10019,0.0,72.3,0,4.0,42.1,2014-04-18T21:00:00-04:00,38.7,4.3
81.0,34.9,40.7,10019,0.0,76.3,0,4.17,41.8,2014-04-18T22:00:00-04:00,38.9,2.7
80.0,34.5,40.0,10019,0.0,77.0,0,4.11,41.1,2014-04-18T23:00:00-04:00,38.4,2.7
65.0,34.9,38.8,10019,0.0,78.9,0,4.18,41.0,2014-04-19T00:00:00-04:00,38.4,3.6
46.0,34.5,40.1,10019,0.0,78.1,0,4.11,40.8,2014-04-19T01:00:00-04:00,38.2,2.3
57.0,34.5,40.2,10019,0.0,79.8,0,4.11,40.2,2014-04-19T02:00:00-04:00,37.8,1.4
67.0,34.2,40.4,10019,0.0,78.5,0,4.07,40.4,2014-04-19T03:00:00-04:00,37.8,1.5
37.0,34.6,39.6,10019,0.0,82.1,0,4.13,39.6,2014-04-19T04:00:00-04:00,37.5,0.9
51.0,35.0,38.8,10019,0.0,85.5,0,4.21,39.0,2014-04-19T05:00:00-04:00,37.3,1.9
43.0,35.2,38.6,10019,0.0,85.7,0,4.23,39.1,2014-04-19T06:00:00-04:00,37.5,2.2
28.0,36.1,40.3,10019,0.0,84.8,0,4.38,40.3,2014-04-19T07:00:00-04:00,38.5,1.7
28.0,37.5,45.5,10019,0.0,73.4,0,4.62,45.5,2014-04-19T08:00:00-04:00,41.9,1.7
26.0,37.5,50.7,10019,0.0,57.4,0,4.64,52.1,2014-04-19T09:00:00-04:00,45.7,5.0
23.0,33.9,53.9,10019,0.0,43.1,0,4.02,56.0,2014-04-19T10:00:00-04:00,46.9,8.7
21.0,28.7,59.7,10019,0.0,30.6,0,3.25,59.7,2014-04-19T11:00:00-04:00,48.3,8.6
17.0,23.8,62.0,10019,0.0,23.0,0,2.65,62.0,2014-04-19T12:00:00-04:00,49.5,9.0
12.0,25.4,62.7,10019,0.0,24.0,0,2.84,62.7,2014-04-19T13:00:00-04:00,50.0,9.0
8.0,27.1,63.9,10019,0.0,24.7,0,3.05,63.9,2014-04-19T14:00:00-04:00,50.8,8.1
6.0,25.7,65.4,10019,0.0,22.1,0,2.88,65.4,2014-04-19T15:00:00-04:00,51.8,7.4
31.0,24.4,65.9,10019,0.0,20.6,0,2.73,65.9,2014-04-19T16:00:00-04:00,52.1,5.8
3.0,24.1,66.5,10019,0.0,19.9,0,2.69,66.5,2014-04-19T17:00:00-04:00,52.5,7.0
25.0,24.2,65.3,10019,0.0,20.9,0,2.7,65.3,2014-04-19T18:00:00-04:00,51.7,5.7
58.0,23.8,63.4,10019,0.0,21.9,0,2.65,63.4,2014-04-19T19:00:00-04:00,50.5,4.6
63.0,24.6,60.4,10019,0.0,25.1,0,2.74,60.4,2014-04-19T20:00:00-04:00,48.5,2.9
63.0,26.8,57.9,10019,0.0,30.1,0,3.0,57.9,2014-04-19T21:00:00-04:00,47.0,2.8
63.0,25.6,56.6,10019,0.0,30.2,0,2.86,56.6,2014-04-19T22:00:00-04:00,46.0,3.6
39.0,25.5,54.4,10019,0.0,31.2,0,2.84,55.4,2014-04-19T23:00:00-04:00,45.2,5.4
39.0,26.1,51.2,10019,0.0,35.0,0,2.91,53.0,2014-04-20T00:00:00-04:00,43.7,5.9
10.0,27.0,49.6,10019,0.0,38.1,0,3.02,51.7,2014-04-20T01:00:00-04:00,43.0,6.2
33.0,27.3,48.6,10019,0.0,40.5,0,3.06,50.4,2014-04-20T02:00:00-04:00,42.2,5.1
39.0,28.6,46.8,10019,0.0,44.2,0,3.22,49.4,2014-04-20T03:00:00-04:00,41.8,6.3
48.0,31.8,44.7,10019,0.0,53.3,0,3.68,48.0,2014-04-20T04:00:00-04:00,41.7,7.2
36.0,33.4,45.6,10019,0.0,57.7,0,3.91,47.5,2014-04-20T05:00:00-04:00,41.8,4.6
37.0,32.8,44.7,10019,0.0,61.1,0,3.81,45.4,2014-04-20T06:00:00-04:00,40.3,2.8
30.0,29.9,44.2,10019,0.0,54.0,0,3.39,45.5,2014-04-20T07:00:00-04:00,39.6,3.4
26.0,26.2,44.2,10019,0.0,42.9,0,2.91,47.7,2014-04-20T08:00:00-04:00,40.3,7.5
23.0,26.2,45.9,10019,0.0,40.3,0,2.9,49.2,2014-04-20T09:00:00-04:00,41.3,8.0
20.0,26.1,49.1,10019,0.0,36.9,0,2.9,51.6,2014-04-20T10:00:00-04:00,42.8,6.9
17.0,25.9,51.8,10019,0.0,34.5,0,2.87,53.1,2014-04-20T11:00:00-04:00,43.8,5.3
13.0,26.2,53.4,10019,0.0,33.4,0,2.92,54.5,2014-04-20T12:00:00-04:00,44.7,5.0
9.0,25.5,54.3,10019,0.0,31.0,0,2.83,55.6,2014-04-20T13:00:00-04:00,45.4,6.2
5.0,26.4,52.8,10019,0.0,33.0,0,2.93,54.9,2014-04-20T14:00:00-04:00,45.0,7.8
6.0,28.4,52.5,10019,0.0,36.4,0,3.19,54.6,2014-04-20T15:00:00-04:00,45.0,7.5
8.0,29.6,49.9,10019,0.0,40.7,0,3.35,52.8,2014-04-20T16:00:00-04:00,44.1,8.7
9.0,29.4,49.1,10019,0.0,41.7,0,3.32,51.9,2014-04-20T17:00:00-04:00,43.5,8.1
7.0,28.3,48.3,10019,0.0,41.6,0,3.18,50.8,2014-04-20T18:00:00-04:00,42.6,6.7
6.0,27.6,48.4,10019,0.0,41.4,0,3.09,50.1,2014-04-20T19:00:00-04:00,42.1,5.0
4.0,28.5,46.0,10019,0.0,47.3,0,3.21,47.6,2014-04-20T20:00:00-04:00,40.6,4.1
4.0,27.9,46.4,10019,0.0,48.3,0,3.14,46.4,2014-04-20T21:00:00-04:00,39.7,1.9
15.0,28.9,45.6,10019,0.0,51.7,0,3.26,45.6,2014-04-20T22:00:00-04:00,39.4,1.4
20.0,29.4,44.4,10019,0.0,55.4,0,3.34,44.4,2014-04-20T23:00:00-04:00,38.8,0.9
